date,adj close,close,high,low,open,volume
2021-02-11,325.8465881347656,334.5799865722656,335.0,332.1199951171875,334.3299865722656,22046100
2021-02-12,327.6677551269531,336.45001220703125,336.6199951171875,332.6300048828125,333.7099914550781,20346800
2021-02-16,326.78155517578125,335.5400085449219,338.19000244140625,334.3399963378906,337.2699890136719,27080800
2021-02-17,325.213623046875,333.92999267578125,335.6600036621094,330.1700134277344,332.4700012207031,31360300
2021-02-18,323.7916259765625,332.4700012207031,333.8699951171875,328.3599853515625,330.2300109863281,32236200
2021-02-19,322.3794860839844,331.0199890136719,333.989990234375,329.9700012207031,333.8599853515625,39157700
2021-02-22,314.0235290527344,322.44000244140625,327.79998779296875,322.2300109863281,326.5,47256900
2021-02-23,313.0885925292969,321.4800109863281,323.20001220703125,311.0,317.0,97241900
2021-02-24,315.66937255859375,324.1300048828125,324.45001220703125,315.9599914550781,318.739990234375,58206300
2021-02-25,304.6643371582031,312.8299865722656,324.0299987792969,311.239990234375,321.3900146484375,110182600
2021-02-26,305.94012451171875,314.1400146484375,319.1099853515625,310.8800048828125,315.8500061035156,104739800
2021-03-01,315.1434631347656,323.5899963378906,323.94000244140625,317.94000244140625,319.2699890136719,49164500
2021-03-02,310.0889587402344,318.3999938964844,324.3299865722656,318.1400146484375,324.25,48370000
2021-03-03,301.09014892578125,309.1600036621094,318.239990234375,309.1000061035156,317.2699890136719,86301100
2021-03-04,296.1622619628906,304.1000061035156,312.0400085449219,300.1099853515625,308.7799987792969,139131600
2021-03-05,300.6226501464844,308.67999267578125,309.6099853515625,297.45001220703125,306.79998779296875,121523700
2021-03-08,292.11077880859375,299.94000244140625,310.05999755859375,299.510009765625,308.1199951171875,88409800
2021-03-09,303.6319885253906,311.7699890136719,313.7300109863281,306.9200134277344,307.4700012207031,80391100
2021-03-10,302.7652587890625,310.8800048828125,316.4700012207031,310.1700134277344,316.1600036621094,76798100
2021-03-11,309.73834228515625,318.0400085449219,319.8599853515625,314.8500061035156,315.7699890136719,53484800
2021-03-12,307.2256164550781,315.4599914550781,318.2300109863281,311.3900146484375,313.8599853515625,69315600
2021-03-15,310.5077819824219,318.8299865722656,319.0,314.1000061035156,315.7900085449219,42955700
2021-03-16,312.21209716796875,320.5799865722656,324.20001220703125,319.1000061035156,321.0899963378906,54925900
2021-03-17,313.49755859375,321.8999938964844,323.8500061035156,315.67999267578125,317.45001220703125,78258700
2021-03-18,303.89495849609375,312.0400085449219,317.8800048828125,311.57000732421875,316.8699951171875,82718100
2021-03-19,304.9661865234375,313.1400146484375,314.7300109863281,309.6600036621094,311.8699951171875,78446200
2021-03-22,310.68536376953125,318.6099853515625,320.739990234375,315.2099914550781,315.2099914550781,56194800
2021-03-23,309.3299255371094,317.2200012207031,321.0899963378906,316.3800048828125,319.7300109863281,53455400
2021-03-24,304.1130065917969,311.8699951171875,318.6700134277344,311.7200012207031,318.6300048828125,64803700
2021-03-25,303.5864562988281,311.3299865722656,312.8900146484375,307.3900146484375,309.9700012207031,78729000
2021-03-26,308.14031982421875,316.0,316.3299865722656,309.6700134277344,311.1099853515625,63519600
2021-03-29,308.0525207519531,315.9100036621094,316.989990234375,312.4700012207031,315.45001220703125,54608000
2021-03-30,306.5020751953125,314.32000732421875,314.9100036621094,311.5400085449219,313.8900146484375,44635700
2021-03-31,311.1924743652344,319.1300048828125,320.739990234375,315.80999755859375,316.1600036621094,55032500
2021-04-01,316.4970703125,324.57000732421875,324.7099914550781,322.80999755859375,323.07000732421875,55685600
2021-04-05,322.81591796875,331.04998779296875,331.8399963378906,326.8800048828125,327.1300048828125,42172500
2021-04-06,322.5916748046875,330.82000732421875,332.8299865722656,330.0199890136719,330.7300109863281,33537200
2021-04-07,323.3717956542969,331.6199951171875,332.4800109863281,329.3699951171875,330.3299865722656,32046400
2021-04-08,326.7456970214844,335.0799865722656,335.2699890136719,333.739990234375,334.55999755859375,29940800
2021-04-09,328.7252197265625,337.1099853515625,337.32000732421875,332.9200134277344,333.67999267578125,36664900
2021-04-12,328.29608154296875,336.6700134277344,337.1000061035156,334.7300109863281,336.0400085449219,25833000
2021-04-13,332.1283874511719,340.6000061035156,341.0799865722656,338.0199890136719,338.239990234375,30374000
2021-04-14,328.14013671875,336.510009765625,340.9800109863281,335.6700134277344,340.8500061035156,42564300
2021-04-15,333.11328125,341.6099853515625,342.010009765625,336.2200012207031,339.4700012207031,36342800
2021-04-16,333.50335693359375,342.010009765625,342.2300109863281,340.0799865722656,342.1499938964844,40860100
2021-04-19,330.451171875,338.8800048828125,341.5799865722656,336.8999938964844,340.3900146484375,34533100
2021-04-20,328.0426330566406,336.4100036621094,339.5199890136719,334.3800048828125,338.20001220703125,38081800
2021-04-21,330.8510437011719,339.2900085449219,339.4800109863281,333.9700012207031,335.0899963378906,36598100
2021-04-22,326.86273193359375,335.20001220703125,339.8999938964844,334.010009765625,338.8900146484375,45936100
2021-04-23,330.9777526855469,339.4200134277344,340.7699890136719,335.8500061035156,335.8500061035156,36381900
2021-04-26,333.1328430175781,341.6300048828125,341.9200134277344,338.8999938964844,339.6700134277344,30812000
2021-04-27,331.6896057128906,340.1499938964844,342.1499938964844,339.1700134277344,341.92999267578125,33187200
2021-04-28,330.56817626953125,339.0,340.8500061035156,338.3299865722656,339.80999755859375,33615700
2021-04-29,331.7579040527344,340.2200012207031,342.79998779296875,336.8999938964844,342.3699951171875,37708900
2021-04-30,329.5833435058594,337.989990234375,340.260009765625,337.04998779296875,337.70001220703125,38263400
2021-05-03,327.8280944824219,336.19000244140625,340.0,335.7300109863281,339.2300109863281,29729700
2021-05-04,321.9285583496094,330.1400146484375,333.8900146484375,326.2099914550781,333.55999755859375,65147000
2021-05-05,320.84619140625,329.0299987792969,333.1400146484375,328.2300109863281,332.25,46219300
2021-05-06,323.2644958496094,331.510009765625,331.6700134277344,326.45001220703125,328.760009765625,46814300
2021-05-07,325.8876037597656,334.20001220703125,336.6499938964844,331.69000244140625,334.3699951171875,53324500
2021-05-10,317.65753173828125,325.760009765625,332.9599914550781,325.54998779296875,332.7799987792969,60700500
2021-05-11,317.21868896484375,325.30999755859375,326.1300048828125,319.0199890136719,319.70001220703125,71963600
2021-05-12,309.00811767578125,316.8900146484375,322.6199951171875,316.0,320.2300109863281,91164900
2021-05-13,311.3971252441406,319.3399963378906,322.3999938964844,316.8999938964844,319.9200134277344,69877800
2021-05-14,318.2718200683594,326.3900146484375,327.3299865722656,322.0799865722656,322.6000061035156,44370000
2021-05-17,316.341064453125,324.4100036621094,326.3699951171875,321.45001220703125,324.6300048828125,39395000
2021-05-18,314.20556640625,322.2200012207031,326.6499938964844,321.94000244140625,325.3900146484375,36528500
2021-05-19,314.5663757324219,322.5899963378906,322.8999938964844,316.29998779296875,316.6600036621094,66319100
2021-05-20,320.65118408203125,328.8299865722656,329.7099914550781,323.8900146484375,324.1199951171875,46466100
2021-05-21,318.8764343261719,327.010009765625,330.8599853515625,326.6400146484375,330.42999267578125,50330400
2021-05-24,324.2396545410156,332.510009765625,333.6700134277344,326.8999938964844,329.3699951171875,32475800
2021-05-25,324.688232421875,332.9700012207031,334.80999755859375,331.760009765625,334.07000732421875,31280300
2021-05-26,325.8193359375,334.1300048828125,334.6099853515625,332.95001220703125,333.6600036621094,25444900
2021-05-27,324.6004333496094,332.8800048828125,334.5400085449219,332.6700134277344,333.6700134277344,27931700
2021-05-28,325.62432861328125,333.92999267578125,335.57000732421875,333.6000061035156,334.1199951171875,29927400
2021-06-01,324.5419006347656,332.82000732421875,335.7900085449219,331.42999267578125,335.29998779296875,31145400
2021-06-02,325.1757507324219,333.4700012207031,334.3399963378906,331.70001220703125,333.25,22047900
2021-06-03,321.7919921875,330.0,331.8599853515625,328.2799987792969,330.54998779296875,37057800
2021-06-04,327.2527160644531,335.6000061035156,336.05999755859375,331.7799987792969,331.8500061035156,38736500
2021-06-07,328.2279052734375,336.6000061035156,336.6600036621094,334.3399963378906,335.04998779296875,32611900
2021-06-08,328.3839111328125,336.760009765625,339.2900085449219,335.0299987792969,338.3999938964844,27282800
2021-06-09,328.4619140625,336.8399963378906,338.9700012207031,336.6499938964844,338.1700134277344,21485300
2021-06-10,331.8846740722656,340.3500061035156,340.4599914550781,336.7300109863281,337.19000244140625,33702100
2021-06-11,332.75244140625,341.239990234375,341.25,339.69000244140625,340.3599853515625,21222800
2021-06-14,335.94110107421875,344.510009765625,344.5199890136719,340.4599914550781,341.67999267578125,27827700
2021-06-15,333.74713134765625,342.260009765625,344.4700012207031,341.5199890136719,344.1499938964844,35963800
2021-06-16,332.5282287597656,341.010009765625,343.8399963378906,337.45001220703125,342.739990234375,55399500
2021-06-17,336.7504577636719,345.3399963378906,346.3800048828125,339.9200134277344,339.9700012207031,59722700
2021-06-18,334.10791015625,342.6300048828125,344.80999755859375,341.8599853515625,343.6300048828125,55414900
2021-06-21,336.1843566894531,344.3599853515625,344.69000244140625,340.1499938964844,342.42999267578125,32992600
2021-06-22,339.3181457519531,347.57000732421875,348.0299987792969,343.8399963378906,344.1499938964844,28941600
2021-06-23,339.4841003417969,347.739990234375,348.9200134277344,346.8800048828125,347.510009765625,27188500
2021-06-24,341.5831604003906,349.8900146484375,351.4599914550781,349.1700134277344,349.7300109863281,32581600
2021-06-25,341.16326904296875,349.4599914550781,350.7200012207031,348.8399963378906,350.4700012207031,28682800
2021-06-28,345.3123474121094,353.7099914550781,353.8500061035156,350.7200012207031,350.7799987792969,39130300
2021-06-29,346.56207275390625,354.989990234375,355.0199890136719,352.6700134277344,353.5299987792969,29426000
2021-06-30,346.0152893066406,354.42999267578125,355.2300109863281,353.8299865722656,354.8299865722656,32724000
2021-07-01,346.1520080566406,354.57000732421875,355.0899963378906,352.67999267578125,354.07000732421875,29290000
2021-07-02,350.12542724609375,358.6400146484375,358.9700012207031,356.2799987792969,356.5199890136719,32727200
2021-07-06,351.6385498046875,360.19000244140625,360.4800109863281,356.489990234375,359.260009765625,38842400
2021-07-07,352.3805236816406,360.95001220703125,362.760009765625,358.94000244140625,362.45001220703125,35265200
2021-07-08,350.2522888183594,358.7699890136719,359.6499938964844,354.4200134277344,355.739990234375,50890000
2021-07-09,352.4391174316406,361.010009765625,361.5,357.57000732421875,358.1700134277344,35184500
2021-07-12,353.8156433105469,362.4200134277344,362.8900146484375,360.8299865722656,362.45001220703125,25717700
2021-07-13,353.8156433105469,362.4200134277344,365.4700012207031,361.5400085449219,362.0299987792969,39723000
2021-07-14,354.4502258300781,363.07000732421875,365.489990234375,362.2200012207031,364.8299865722656,35336400
2021-07-15,351.9607849121094,360.5199890136719,363.19000244140625,358.4599914550781,362.9800109863281,53391600
2021-07-16,349.1100769042969,357.6000061035156,362.4100036621094,357.239990234375,361.3999938964844,47262000
2021-07-19,346.2496032714844,354.6700134277344,355.17999267578125,352.0400085449219,354.04998779296875,64404600
2021-07-20,350.2718200683594,358.7900085449219,360.2799987792969,353.79998779296875,355.6300048828125,42183700
2021-07-21,352.97601318359375,361.55999755859375,361.55999755859375,358.1199951171875,358.3500061035156,30259900
2021-07-22,355.30938720703125,363.95001220703125,363.9599914550781,361.7699890136719,361.7699890136719,30252200
2021-07-23,359.4584045410156,368.20001220703125,368.489990234375,363.9200134277344,365.30999755859375,31960800
2021-07-26,359.741455078125,368.489990234375,368.8900146484375,366.6000061035156,367.489990234375,28438100
2021-07-27,355.7778625488281,364.42999267578125,368.2200012207031,360.1600036621094,368.2200012207031,57933100
2021-07-28,357.1446838378906,365.8299865722656,367.45001220703125,363.239990234375,365.6000061035156,42066200
2021-07-29,357.77923583984375,366.4800109863281,367.67999267578125,365.25,365.25,25672500
2021-07-30,355.9145812988281,364.57000732421875,365.1700134277344,362.4100036621094,362.44000244140625,36484600
2021-08-02,355.94390869140625,364.6000061035156,366.8800048828125,363.8699951171875,366.2799987792969,27334100
2021-08-03,358.1013488769531,366.80999755859375,366.92999267578125,362.0,365.2799987792969,35558500
2021-08-04,358.6188049316406,367.3399963378906,368.32000732421875,365.6300048828125,366.7699890136719,29602200
2021-08-05,360.8935546875,369.6700134277344,369.9100036621094,367.45001220703125,368.17999267578125,21443900
2021-08-06,359.31201171875,368.04998779296875,369.3699951171875,366.9100036621094,368.3699951171875,33332100
2021-08-09,359.9758605957031,368.7300109863281,369.2699890136719,367.3900146484375,368.5199890136719,25960200
2021-08-10,358.13067626953125,366.8399963378906,369.55999755859375,365.6199951171875,369.260009765625,35130800
2021-08-11,357.5155944824219,366.2099914550781,368.6499938964844,364.8399963378906,368.1400146484375,34249800
2021-08-12,358.8043518066406,367.5299987792969,367.8999938964844,364.29998779296875,365.69000244140625,25969200
2021-08-13,360.0636901855469,368.82000732421875,369.1600036621094,367.3800048828125,367.8900146484375,19336200
2021-08-16,360.21990966796875,368.9800109863281,369.0199890136719,363.70001220703125,367.6700134277344,34856900
2021-08-17,357.04705810546875,365.7300109863281,367.1499938964844,363.2300109863281,366.1499938964844,44793900
2021-08-18,353.6106262207031,362.2099914550781,366.6199951171875,361.8699951171875,365.17999267578125,38541900
2021-08-19,355.31903076171875,363.9599914550781,365.67999267578125,359.9599914550781,360.2200012207031,48499400
2021-08-20,358.99957275390625,367.7300109863281,368.1400146484375,364.739990234375,365.05999755859375,39486000
2021-08-23,364.36895751953125,373.2300109863281,373.94000244140625,368.7900085449219,368.79998779296875,34034700
2021-08-24,365.4819641113281,374.3699951171875,374.989990234375,373.3599853515625,373.8399963378906,21732900
2021-08-25,365.9017333984375,374.79998779296875,375.3900146484375,373.8599853515625,374.6300048828125,20441900
2021-08-26,363.5782775878906,372.4200134277344,374.6199951171875,371.9700012207031,373.9200134277344,29133300
2021-08-27,367.1123046875,376.0400085449219,376.55999755859375,372.57000732421875,373.07000732421875,27104700
2021-08-30,371.2320861816406,380.260009765625,380.760009765625,376.8299865722656,376.8500061035156,27295700
2021-08-31,370.9294128417969,379.95001220703125,380.5799865722656,378.3599853515625,380.510009765625,29628200
2021-09-01,371.54443359375,380.5799865722656,382.7099914550781,380.3699951171875,381.0400085449219,28138300
2021-09-02,371.3687744140625,380.3999938964844,382.30999755859375,379.1499938964844,381.9700012207031,25453400
2021-09-03,372.510986328125,381.57000732421875,381.9800109863281,379.20001220703125,379.2200012207031,24605400
2021-09-07,373.0381774902344,382.1099853515625,382.7799987792969,380.489990234375,381.67999267578125,23970200
2021-09-08,371.7397155761719,380.7799987792969,381.92999267578125,378.45001220703125,381.92999267578125,32949200
2021-09-09,370.4607849121094,379.4700012207031,382.1499938964844,379.2200012207031,381.010009765625,29399000
2021-09-10,367.6492614746094,376.5899963378906,381.9700012207031,376.25,381.2300109863281,40249400
2021-09-13,367.3954162597656,376.3299865722656,379.42999267578125,374.2200012207031,378.989990234375,48741800
2021-09-14,366.3507385253906,375.260009765625,378.6099853515625,374.2799987792969,377.8599853515625,41826600
2021-09-15,369.0745544433594,378.04998779296875,378.4100036621094,373.3699951171875,375.7300109863281,34097900
2021-09-16,369.328369140625,378.30999755859375,378.8999938964844,374.70001220703125,376.67999267578125,35193100
2021-09-17,364.9547119140625,373.8299865722656,377.8699951171875,372.760009765625,377.82000732421875,60912300
2021-09-20,357.4136047363281,365.70001220703125,369.25,360.92999267578125,367.4599914550781,76203200
2021-09-21,357.8533935546875,366.1499938964844,368.80999755859375,364.989990234375,367.5799865722656,41927500
2021-09-22,361.1959228515625,369.57000732421875,371.07000732421875,365.9599914550781,367.0899963378906,46972900
2021-09-23,364.5286865234375,372.9800109863281,374.0400085449219,370.1000061035156,370.760009765625,44652000
2021-09-24,364.8706970214844,373.3299865722656,373.760009765625,370.2699890136719,370.6499938964844,36056800
2021-09-27,361.9582214355469,370.3500061035156,371.25,367.7300109863281,370.20001220703125,43338100
2021-09-28,351.7156982421875,359.8699951171875,370.29998779296875,359.3500061035156,365.6700134277344,97701600
2021-09-29,351.13897705078125,359.2799987792969,363.3699951171875,358.6400146484375,361.1700134277344,58076600
2021-09-30,349.8489685058594,357.9599914550781,362.67999267578125,357.1000061035156,360.9700012207031,61384600
2021-10-01,352.0186767578125,360.17999267578125,361.25,354.3800048828125,358.6000061035156,56375500
2021-10-04,344.6299743652344,352.6199951171875,358.8599853515625,350.32000732421875,358.5199890136719,76766000
2021-10-05,349.2820739746094,357.3800048828125,359.69000244140625,353.4800109863281,353.7099914550781,47232900
2021-10-06,351.5202331542969,359.6700134277344,359.95001220703125,353.1499938964844,354.0799865722656,56806500
2021-10-07,354.74542236328125,362.9700012207031,365.69000244140625,362.25,362.79998779296875,39411200
2021-10-08,352.9764404296875,361.1600036621094,364.32000732421875,360.6099853515625,364.0799865722656,41822300
2021-10-11,350.2691955566406,358.3900146484375,363.20001220703125,358.29998779296875,359.5799865722656,34847200
2021-10-12,349.0474853515625,357.1400146484375,360.3299865722656,356.4800109863281,359.8800048828125,43905100
2021-10-13,351.8427734375,360.0,360.69000244140625,357.42999267578125,359.510009765625,40120800
2021-10-14,358.3225402832031,366.6300048828125,366.8500061035156,363.010009765625,363.69000244140625,43433900
2021-10-15,360.5801086425781,368.94000244140625,369.05999755859375,366.82000732421875,367.8800048828125,40419900
2021-10-18,364.2060852050781,372.6499938964844,372.8699951171875,366.989990234375,367.6099853515625,34513500
2021-10-19,366.9621887207031,375.4700012207031,375.5199890136719,372.70001220703125,373.75,29091000
2021-10-20,366.48333740234375,374.9800109863281,376.57000732421875,373.4599914550781,375.94000244140625,31390300
2021-10-21,368.721435546875,377.2699890136719,377.4700012207031,373.8500061035156,374.1600036621094,25469300
2021-10-22,365.62335205078125,374.1000061035156,376.9700012207031,372.3900146484375,375.9800109863281,36275800
2021-10-25,369.366455078125,377.92999267578125,378.8699951171875,373.55999755859375,375.55999755859375,32597800
2021-10-26,370.52947998046875,379.1199951171875,382.7099914550781,377.9100036621094,380.2300109863281,47191300
2021-10-27,371.38958740234375,380.0,383.1499938964844,379.30999755859375,379.5799865722656,45760500
2021-10-28,375.5139465332031,384.2200012207031,384.4800109863281,381.1600036621094,381.95001220703125,38007000
2021-10-29,377.361083984375,386.1099853515625,386.2799987792969,380.70001220703125,381.05999755859375,37310100
2021-11-01,378.6511535644531,387.42999267578125,387.55999755859375,384.4200134277344,386.55999755859375,30765300
2021-11-02,380.2344665527344,389.04998779296875,389.5400085449219,386.75,386.79998779296875,25135300
2021-11-03,384.27093505859375,393.17999267578125,393.6099853515625,388.4800109863281,389.54998779296875,33748900
2021-11-04,389.1967468261719,398.2200012207031,399.20001220703125,393.9200134277344,394.4800109863281,40265300
2021-11-05,389.568115234375,398.6000061035156,400.989990234375,397.1600036621094,400.0400085449219,43383800
2021-11-08,389.0403747558594,398.05999755859375,399.6199951171875,397.3999938964844,398.57000732421875,29256300
2021-11-09,386.3624572753906,395.32000732421875,399.57000732421875,393.9200134277344,399.1600036621094,50490700
2021-11-10,380.6841125488281,389.510009765625,395.3599853515625,387.5299987792969,392.4700012207031,54937400
2021-11-11,381.7396240234375,390.5899963378906,392.75,390.239990234375,392.57000732421875,32243000
2021-11-12,385.7565002441406,394.70001220703125,395.25,390.1300048828125,391.7699890136719,34730600
2021-11-15,385.6684875488281,394.6099853515625,396.239990234375,392.1000061035156,395.9100036621094,33716900
2021-11-16,388.41485595703125,397.4200134277344,397.92999267578125,393.6600036621094,393.8599853515625,27872900
2021-11-17,388.62005615234375,397.6300048828125,399.7200012207031,396.6400146484375,397.75,28703300
2021-11-18,392.64678955078125,401.75,402.2699890136719,397.45001220703125,399.7300109863281,45721500
2021-11-19,394.83599853515625,403.989990234375,405.29998779296875,402.5799865722656,403.42999267578125,45191700
2021-11-22,390.25225830078125,399.29998779296875,408.7099914550781,399.19000244140625,405.57000732421875,61715400
2021-11-23,388.4734191894531,397.4800109863281,400.2300109863281,392.9200134277344,398.1099853515625,70098700
2021-11-24,389.7245178222656,398.760009765625,399.04998779296875,392.5400085449219,394.92999267578125,46954400
2021-11-26,382.3358154296875,391.20001220703125,397.5400085449219,389.7699890136719,396.1099853515625,51533300
2021-11-29,390.6334228515625,399.69000244140625,400.7300109863281,395.1400146484375,395.8900146484375,54447100
2021-11-30,384.8964538574219,393.82000732421875,401.19000244140625,391.75,398.7799987792969,81332700
2021-12-01,378.3482360839844,387.1199951171875,400.4800109863281,386.6400146484375,398.2799987792969,77766500
2021-12-02,381.0750427246094,389.9100036621094,391.739990234375,384.3399963378906,385.79998779296875,84416600
2021-12-03,374.4486389160156,383.1300048828125,392.3399963378906,378.8999938964844,391.30999755859375,105349100
2021-12-06,377.44915771484375,386.20001220703125,387.6000061035156,379.29998779296875,383.6300048828125,67588800
2021-12-07,388.8155517578125,397.8299865722656,398.4599914550781,392.989990234375,393.0299987792969,56005300
2021-12-08,390.55517578125,399.6099853515625,399.82000732421875,396.2200012207031,398.1700134277344,39204000
2021-12-09,384.8084411621094,393.7300109863281,400.20001220703125,393.5299987792969,398.3500061035156,49973700
2021-12-10,388.9914855957031,398.010009765625,398.2799987792969,393.3599853515625,396.6199951171875,52545800
2021-12-13,383.3717956542969,392.260009765625,398.3299865722656,391.8800048828125,398.0,50166400
2021-12-14,379.4037780761719,388.20001220703125,390.0899963378906,383.6300048828125,387.29998779296875,75199200
2021-12-15,388.0531921386719,397.04998779296875,397.4200134277344,383.8800048828125,387.94000244140625,73858000
2021-12-16,378.0745544433594,386.8399963378906,398.4800109863281,385.2099914550781,398.0400085449219,82591400
2021-12-17,376.1882629394531,384.9100036621094,389.19000244140625,381.7699890136719,383.3299865722656,80492500
2021-12-20,372.5391540527344,380.69000244140625,381.5,377.4700012207031,379.57000732421875,65336800
2021-12-21,380.8768005371094,389.2099914550781,389.5299987792969,380.20001220703125,384.04998779296875,48899500
2021-12-22,385.5152282714844,393.95001220703125,394.1600036621094,388.2300109863281,388.9100036621094,37042200
2021-12-23,388.421630859375,396.9200134277344,398.42999267578125,394.1400146484375,394.30999755859375,29595500
2021-12-27,394.84124755859375,403.4800109863281,403.4800109863281,398.2200012207031,398.25,32820700
2021-12-28,393.01116943359375,401.6099853515625,404.5799865722656,400.7099914550781,404.3999938964844,33113700
2021-12-29,392.9525146484375,401.54998779296875,403.04998779296875,399.1099853515625,401.75,32248500
2021-12-30,391.7781982421875,400.3500061035156,403.57000732421875,399.75,401.3299865722656,23850100
2021-12-31,389.3316955566406,397.8500061035156,401.05999755859375,397.3399963378906,399.6600036621094,34752900
2022-01-03,393.0797424316406,401.67999267578125,401.94000244140625,396.8800048828125,399.04998779296875,40575900
2022-01-04,387.9812927246094,396.4700012207031,402.2799987792969,393.2900085449219,402.239990234375,58027200
2022-01-05,376.06207275390625,384.2900085449219,395.8900146484375,384.0299987792969,394.739990234375,75739800
2022-01-06,375.7978210449219,384.0199890136719,387.3500061035156,380.1300048828125,382.4200134277344,70814300
2022-01-07,371.7268371582031,379.8599853515625,385.760009765625,378.0400085449219,384.0299987792969,72652300
2022-01-10,371.9715881347656,380.1099853515625,380.6400146484375,369.30999755859375,374.82000732421875,91770500
2022-01-11,377.5592956542969,385.82000732421875,385.989990234375,377.2200012207031,379.3599853515625,68295700
2022-01-12,379.0565490722656,387.3500061035156,390.20001220703125,385.010009765625,388.4599914550781,54576400
2022-01-13,369.5740051269531,377.6600036621094,389.4700012207031,376.70001220703125,388.7699890136719,77994000
2022-01-14,371.8736572265625,380.010009765625,380.3500061035156,374.8599853515625,375.07000732421875,80121200
2022-01-18,362.6162414550781,370.54998779296875,376.2200012207031,369.7699890136719,374.0400085449219,75450900
2022-01-19,358.6333312988281,366.4800109863281,374.69000244140625,366.2099914550781,372.1499938964844,81791500
2022-01-20,353.97528076171875,361.7200012207031,373.8699951171875,361.1700134277344,369.7900085449219,88610700
2022-01-21,344.1600341796875,351.69000244140625,362.17999267578125,351.3999938964844,359.4700012207031,143388900
2022-01-24,345.7355651855469,353.29998779296875,353.9800109863281,334.1499938964844,345.9100036621094,198685800
2022-01-25,337.7209167480469,345.1099853515625,351.0299987792969,341.67999267578125,346.6700134277344,124398400
2022-01-26,337.1925048828125,344.57000732421875,356.8800048828125,340.7799987792969,352.9100036621094,146559500
2022-01-27,333.7967834472656,341.1000061035156,351.2699890136719,340.04998779296875,349.3999938964844,95255700
2022-01-28,344.2676696777344,351.79998779296875,352.0199890136719,337.95001220703125,343.0299987792969,108167900
2022-01-31,355.27679443359375,363.04998779296875,363.6499938964844,351.5199890136719,353.20001220703125,94326400
2022-02-01,357.69390869140625,365.5199890136719,366.19000244140625,359.1400146484375,364.42999267578125,74433000
2022-02-02,360.60028076171875,368.489990234375,370.1000061035156,364.2900085449219,369.760009765625,78777100
2022-02-03,345.980224609375,353.54998779296875,361.92999267578125,352.4599914550781,358.5299987792969,95384800
2022-02-04,350.3447265625,358.010009765625,361.3999938964844,351.9700012207031,354.0799865722656,86318300
2022-02-07,347.5263671875,355.1300048828125,361.04998779296875,353.8399963378906,358.6199951171875,58198100
2022-02-08,351.43096923828125,359.1199951171875,360.239990234375,352.79998779296875,353.9599914550781,64720900
2022-02-09,358.8780212402344,366.7300109863281,366.80999755859375,362.1199951171875,363.760009765625,55766400
2022-02-10,350.7557373046875,358.42999267578125,366.489990234375,356.5400085449219,359.5199890136719,112468500
2022-02-11,339.629150390625,347.05999755859375,360.07000732421875,345.79998779296875,358.42999267578125,101569100
2022-02-14,340.0499572753906,347.489990234375,350.9800109863281,343.8900146484375,346.489990234375,80254400
2022-02-15,348.5049743652344,356.1300048828125,356.3699951171875,351.82000732421875,352.9100036621094,55128800
2022-02-16,348.4168701171875,356.0400085449219,357.0899963378906,350.7099914550781,353.82000732421875,58947100
2022-02-17,338.0537414550781,345.45001220703125,353.4599914550781,345.0199890136719,352.739990234375,61801400
2022-02-18,334.1980285644531,341.510009765625,346.80999755859375,339.1400146484375,346.4100036621094,80001500
2022-02-22,330.8414611816406,338.0799865722656,344.0400085449219,334.3500061035156,338.489990234375,85967100
2022-02-23,322.3668518066406,329.4200134277344,342.17999267578125,329.1000061035156,341.32000732421875,86215400
2022-02-24,333.1998596191406,340.489990234375,341.0400085449219,318.260009765625,318.8399963378906,130614100
2022-02-25,338.3668212890625,345.7699890136719,345.9800109863281,337.3900146484375,341.30999755859375,78842100
2022-02-28,339.37469482421875,346.79998779296875,348.5400085449219,341.32000732421875,342.510009765625,77515500
2022-03-01,334.178466796875,341.489990234375,348.0799865722656,338.8999938964844,345.75,67407000
2022-03-02,339.7857666015625,347.2200012207031,348.5899963378906,340.239990234375,343.0799865722656,70609000
2022-03-03,334.9319763183594,342.260009765625,350.0400085449219,340.3500061035156,349.92999267578125,71089400
2022-03-04,330.0781555175781,337.29998779296875,341.30999755859375,334.9200134277344,339.8399963378906,76936300
2022-03-07,317.9044494628906,324.8599853515625,338.4800109863281,324.6499938964844,337.2900085449219,89933800
2022-03-08,316.4268493652344,323.3500061035156,333.2099914550781,319.94000244140625,324.04998779296875,116153900
2022-03-09,327.8175354003906,334.989990234375,336.3800048828125,329.0899963378906,331.75,64723400
2022-03-10,324.1772766113281,331.2699890136719,332.510009765625,326.7099914550781,330.82000732421875,69362700
2022-03-11,317.454345703125,324.3999938964844,334.6400146484375,323.8999938964844,334.32000732421875,66228400
2022-03-14,311.3577880859375,318.1700134277344,326.5899963378906,317.45001220703125,323.1300048828125,79802600
2022-03-15,321.12408447265625,328.1499938964844,328.95001220703125,319.2300109863281,320.8800048828125,76471000
2022-03-16,333.03350830078125,340.32000732421875,340.44000244140625,328.3999938964844,332.1700134277344,105243000
2022-03-17,337.0652770996094,344.44000244140625,344.5,337.0400085449219,338.3699951171875,67810000
2022-03-18,343.96435546875,351.489990234375,351.7900085449219,341.54998779296875,342.739990234375,85446300
2022-03-21,343.00799560546875,350.0799865722656,352.4800109863281,345.5799865722656,350.20001220703125,73799100
